id,premise,hypothesis,lang_abv,language,label
04d1a36fbf,"The fire or whatever it has has enough heat, but it's hard to control.",The flame was easy to control but lacked heat.,en,English,2
7cc3a3b6b6,一家机构打算实行员工旅行索赔程序，允许旅客在某些例外情况下仅列出个人花费75美元或更少的所有费用总额。,旅行者不必列出他们的个人开支。,zh,Chinese,2
ed94d59c07,"Here you will find many clothing stores for all ages and a major branch of Dunnes Stores, Irish clothing and food chain stores.",There are clothes for all ages in the stores here.,en,English,0
bb0d46dd2a,"Well there is yeah there will be some incentive uh reward or whatever, but the reward ultimately comes down to what you want",There must be some incentive.,en,English,0
1f90e19f5b,i think it didn't take very long in the box office but i thought it was good,"Apparently he was not at the box office for a very long time, but I believe he was quite good.",en,English,0
63889f9594,"Единственная зона отдыха - Пляж Сокровищ, который включает множество отелей, расположенных на трех песчаных пляжах.","Для туристов, посещающих Пляж Сокровищ, доступен только один четырехзвездочный отель.",ru,Russian,1
dd271aca2c,ठीक है और उनके पास अच्छा लसग्ना है,उसकी क्लास बढ़िया है।,hi,Hindi,0
06295dec64,"मनीला हवाई अड्डे पर अपनी भूमिका के लिए जनवरी 1996 में अदालत में सजा सुनाई गई, केएसएम को मुख्य रूप से रामजी यूसेफ के साथ जुड़े एक और स्वतंत्र आतंकवादी के रूप में देखा गया।",रामजी यूसुफ को दोषी ठहराया गया था।,hi,Hindi,1
f80e40367d,ระหว่างทางคุณจะผ่าน Palace of Fine Arts ซึ่งเป็นนิทรรศการนานาชาติปานามา - แปซิฟิกที่ได้รับการปรับปรุงใหม่,Palace of Fine Arts เป็นอาคารหินขนาดใหญ่,th,Thai,1
648b5d3827,"Kendi parlak kişisel çıkarlarıyla, bir bütün olarak şehre fayda sağlayacağını bilerek yeni organizasyonu destekliyorlar.",Örgütü desteklediler çünkü kente fayda sağlayacağını düşündüler.,tr,Turkish,0
2cb738f09e,结果，他的薪金提高了，他的其他津贴也大大增加了，从大约465美元增加到每月3925美元，直到2000年12月为止。,他的月收入降低了。,zh,Chinese,2
68c7522510,"Kompozisyona ek olarak, müziğin çoğunluğu vurmalı çalgılardan oluşur ve eylem ve modu sürdürmeye ve yansıtmaya hizmet eder.",Trampet müziği her yerde.,tr,Turkish,1
95d2545b60,"Puri also has a beautiful beach in the southwest of the town. It is an ideal place to cool off, but it’s not sand castles made by Indians. They are miniature temples because this is Swarga Dwara (Gate of Heaven), faithful The ground washed away their sins here.",Devout people make miniature temples on Puri Beach.,en,English,0
4d662da42a,"Some of the people and organizations we have been in contact with also suggested that agencies should move to a more unified organization, content and presentation of information in order to replace the IT-based mechanisms for public participation in rulemaking to give the agencies a more uniform appearance.",Some organizations said that agencies should have a more cohesive organization.,en,English,0
bd7fa9ce5b,"Tell me, how did these words scribbled on the envelope help you know that a will was made yesterday afternoon? Poirot smiled.","Tell me, how can you say from that text that the intent was made yesterday afternoon?",en,English,0
598acbb3ba,"Others like to see it in the midst of the strongest monsoons, its translucent marble, and a hazy picture in the rainy canals of its gardens.",None of the visitors like to see it in the monsoon season.,en,English,2
802c4fa2fb,"Sultan Abdul Hamid II (1876 1909) tried to apply absolute rule to an empire staggering under a crushing foreign debt, with a fragmented population of hostile people, and succeeded only in creating ill will and dissatisfaction amongst the younger generation of educated Turks.","The population was split during the reign of Sultan Abdul Hamid II, and many people were hostile to his rule.",en,English,0
9d7d0d2973,Kanuni za FDA hazifanyi kuwa ngumu kwa watu wazima kununua sigara.,Sio ngumu kwa watu wazima kununua sigara hata chini ya kanuni za FDA.,sw,Swahili,0
0b0111d44c,Ο συνταγματάρχης ειδοποιήθηκε για την άφιξή μου. Μια ξαφνική αλλαγή στον τρόπο του Culverly αναφέροντας το όνομα του Λόρδου Julian έδειξε ότι η ειδοποίηση είχε παραληφθεί και ότι το γνώριζε.,Τόσο ο συνταγματάρχης επίσκοπος όσο και η Κάβερλι ενημερώθηκαν για την άφιξή μου.,el,Greek,0
4afe81df79,在多数情况下，浓度应答关系可能被高估了; 在其他情况下，却可能被低估了。,浓度-反应关系的影响很少被高估。,zh,Chinese,2
5b0be256b3,at least i am going to try because you can see i mean the oil filters i mean you can touch it is right there,It seems worth trying to remove the oil filter.,en,English,0
05cc35e98d,There is a dramatic difference between someone like Michael Dell and someone like Al Dunlap.,They do not get along.,en,English,1
a115269c7d,"In 2001, LSC continued to play an active role in encouraging and supporting state technology programs.","In 2001, LSC continued to play an active role in promoting and supporting states' technology plans",en,English,0
e48293d8c3,The purpose of Diwan-i-Hasa is hotly contested; The name implies that this is not necessarily a private audience hall.,"As the name suggests, it is open to the public.",en,English,2
cc43fa564b,झील के दक्षिणी किनारे पर सबसे बड़ा शहर है।,"सिपहोक में 100,000 निवासी हैं।",hi,Hindi,1
b81749b4b7,"Veuillez noter que la réglementation fédérale interdit au personnel de la Federal Aviation Administration (FAA), aux compagnies aériennes XXXX et à toutes les autres compagnies aériennes de fournir au public des informations privées sur ce programme.",La FAA ne peut pas discuter des informations personnelles.,fr,French,1
c1e973f2ff,"Дело в том, что у него никогда не было настоящего желания что-то делать для себя.",Вы ему очень помогаете.,ru,Russian,0
9aab3d0389,24 ये सुविधाएं जीएमआरए जवाबदेही रिपोर्टों के लिए भी उपयुक्त होगी।,ऐसे अन्य कार्य हैं जिनका उपयोग रिपोर्ट के लिए भी किया जा सकता है।,hi,Hindi,1
0517b41b6c,Nhiệt độ nước biển dao động từ 18e đến 24e (64-75e F).,"Nhiệt độ nước biển luôn thay đổi, nhưng chúng không dưới mức đóng băng.",vi,Vietnamese,0
94e94bb258,Uh-well it's good that she does that i mean bring it to people's attention,She never brought any matters to anyone's attention.,en,English,2
315982a15a,"Well, okay, that's the GTE that bought the Tigon and yes that's what we have",We are not sure if Tigon has been purchased yet.,en,English,2
9d1381a38d,"Kulingana na riwaya za Ufaransa za uzoefu wa kijeshi, unaweza kupata jeshi kupendekeza kwa wenzake, Allons, gia za kijeshi.",Uzoefu anuwai ya kijeshi inaweza kukusanywa kutoka riwaya za Ufaransa.,sw,Swahili,0
678879323f,"Καθώς η άμμος συσσωρεύεται, φτάνει τελικά στη γωνία εναπόθεσης της άμμου και απλώνεται και στην άκρη του τραπεζιού.",Η άμμος συσσωρεύεται στο λόφο.,el,Greek,0
79c02cd966,"Diğer cihazlar için, bkz. FDNY Kayıtları, Bilgisayar Aktarım Raporu, 1377, Alarm Penceresi 11.2001, 09: 42: 45-09: 47: 05.",Havale yardımına ilişkin kayıt bulunmamaktadır.,tr,Turkish,2
1851422583,"Upriver, east of Blois, in a huge tree-dense park surrounded by 31 km (20 miles) of high walls, is Ceteau de Cham ?? The shiny white bord is the most extravagant of all royal residences in the Loire Valley.","Ceteau de Chambord is an ugly, unremarkable hut in the open field.",en,English,2
d4022b6ff3,"KSM, Binalshibh'den Moussaoui'ye para göndermesini istemiş olabilir, böylece Moussaoui, olası bir yedekleme pilotu olarak Jarrah'a hazırlanabilir.",KSM asla Binalshibh ile konuşmaz.,tr,Turkish,2
60a4742b91,"Dans un livre traitant d'un sujet de cette nature, il faut être extrêmement attentif à adhérer à des définitions strictes des termes clés (troubles de l'élocution, mauvaise parole, tabou, etc.) et ne pas s'en écarter.",Le livre parle de la signification du mot.,fr,French,0
f9f53df28c,The Gaiety Theater on South King Street is well worth a visit for its ornate decor.,The Getty Theater is only necessary for its beautiful decoration.,en,English,0
9d3282860c,"It recalls William Randolph Hearst's palace in California, with its imaginative juxtapos of ancient Roman and Chinese sculpture, fine Venetian glass chandeliers, Civares porcelain, old Flemish masters, and mischievous French erotica.",There are no art or sculptures.,en,English,2
a17e72157b,Thiết lập mối quan hệ chặt chẽ giữa cha mẹ và con cái trên cơ sở hợp tác là đặc biệt quan trọng để giúp những đứa trẻ bướng bỉnh tiếp thu các tiêu chuẩn của cha mẹ.,Những đứa trẻ lớn lên cùng cha mẹ luôn là những rắc rối.,vi,Vietnamese,2
4b73581fda,Не съм сигурен дали е ясно на коя страна е той.,Не знаем кого подкрепяте в изборите.,bg,Bulgarian,1
38f2f5bba1,"13 Executive effectively implementing the Law on Government Performance and Results (GAO / GGD-96-118, June 1996).",The executives worked hard to make the government act reality,en,English,1
2d486cf2b6,"There are many expensive jewelry and other duty free shops, all of which are in US dollars (duty free goods always have to be paid in foreign currency).",Make sure you bring the currency away from the US dollar when buying products from free stores.,en,English,0
a56fc7e76f,Any subsequent changes to the information can be easily detected.,Alterations can be detected.,en,English,0
f1e75500a0,You do not know,Don't you know the answer to that?,en,English,1
ca161933da,They managed to control a large part of the country for almost a century before the Islamic leader Saladin defeated them in 1187.,"He was defeated by the Muslim leader, Saladin and lost control of a large part of the country.",en,English,0
bce3065cd0,"The sculpture on the dome (a personification of the trade) and the river gods (including Anna Livia, above the main door) are by Edward Smyth, who was also responsible for the statues on the GPO.",The dome is bare and simple.,en,English,2
0cea2a8b02,"Ваш вклад сегодня будет способствовать дальнейшему укреплению благотворительного наследия Америки за счет расширения основных образовательных, лидерских и общественных программ Центра.",Вы можете помочь нам расширить наши информационные программы.,ru,Russian,0
d2d82ab664,"For example, the Board of CFOs and the Office of Management and Budget (OMB) are actively working on eight priority initiatives outlined in the 1998 Federal Financial Management Progress Report and Five-Year Plan.",The CFO Committee and OMB are lax about prioritizing plans.,en,English,2
9d60382636,The central neighborhood of Massabielle (faubourg de Massabielle) is sometimes described as the most picturesque in the city.,Massabile Quarter is a very tourist destination.,en,English,0
d0a6ecbdd3,不管怎样，我们调配完毕了，现在我可以说，因为这个，这个，这个，我们调配到了冲绳的卡迪纳，这是在1968年。,我们最终没有部署派出任何人。,zh,Chinese,2
7dfe642c38,"Near the east shore there are several beautiful beaches with excellent winds in their wide, deep spectrum.",There are many beautiful beaches along shallow coves.,en,English,0
1a2b0a1ed7,Eligible individuals and applicable rules if the government does not enforce significant legal requirements,It does not matter whether the state applies the legal requirements or not.,en,English,2
42fd63a879,क्या आप अपने सपनों को हमारे सपनों में जोड़ने जा रहे हैं?,क्या आप हमें राष्ट्र में सर्वश्रेष्ठ स्कूल बनाने में मदद करेंगे?,hi,Hindi,1
f522c90067,"uh well no, i just know i know a lot of unmarried mothers who absolutely can not stand it, have to go with single uh what i mean a babysitter pretty much",I know single mothers who won't be able to afford it.,en,English,0
b9be46b057,"Hey, no problem, great policy.",Worst politics ever.,en,English,2
7ce8493b42,“祝你好运，先生，”铁血船长愉快地向他打招呼。,Blood 并没有对他遇到的那个人说什么话。,zh,Chinese,2
a06e32bf97,"Today it is possible to buy cheap papyrus printed with gaudy Egyptian scenes in almost every souvenir shop in the country. However, some of the most authentic ones are sold in the Pharaonic Village in Cairo, where the papyrus is grown, processed and hand-painted on site.",The Pharaonic Village in Cairo is the only place to buy real papyrus.,en,English,2
9d0237d559,The woman rolled and drew two spears before the horse twisted and broke the rest.,They flowed in piles of money.,en,English,2
19be5479c6,"Left-wing critics, meanwhile, argue that since the United States did not interfere in Rwanda, their interference in Kosovo is morally questionable and perhaps racist.",The United States did not intervene in the Rwandan conflict.,en,English,0
a0b8fbbccc,Dhiki ni kama ibada.,Kuwa wa kudumu ni kufanya ibada.,sw,Swahili,0
988c2b4621,John Kasich dropped his presidential bid.,John Kasich has dropped out of the presidential race.,en,English,0
2943608f26,"Now, Miss Tupens said to Sir James, ""You know this place better than me.",Sir James expected Miss Tuppence to give him directions.,en,English,1
a69dbbf177,"hmmm, yes, we are still very famous in the winter, as far as it is here",It's been winter here for many years.,en,English,1
3a2c727478,Then he moved.,He never bothered to tell about things.,en,English,2
2859b7d71e,"However, so far the number of mail pieces lost to alternative bill payment methods is too small to have any significant impact on First Class volume.",Sometimes mail is lost but not often,en,English,1
cc588dc9e6,Nombres como Chica triste,Nombres como una niña que se cayó,es,Spanish,1
5e548966dd,"She smiles, but her eyes are closed.",Her eyes widened as she smiled.,en,English,2
0989d728ff,The total volume increased by 13.,Total volume reduction.,en,English,2
46ef676d38,"But for those of you who know the truth, I suggest reading some passages that will shed light on the extraordinary mentality of this great man. He opened the book and turned the thin pages.","Two of the thin pages stuck together as he flipped through them, and he stopped to carefully separate them.",en,English,1
297ea58a44,De Wit started with portraits of actual monarchs.,De Wit used fictional monarchs to produce his portraits.,en,English,2
82f6e0fb23,The overall objectives of the party were to support capitalist policies and to continue close ties with Britain and the rest of the Commonwealth.,Radical socialism and separatism were the primary objectives of the party platform.,en,English,2
5c39ecdf25,How do you like it,"You may hate it, don't you?",en,English,2
54ade6115f,"SSA will consider comments received prior to April 14, 1997 and issue revised regulations if necessary.","Regulations will be revised as necessary, after SSA takes into account comments received before 14 April 1997.",en,English,0
539ae95203,"Even if the entire uniform surplus is saved, GDP per capita will drop slightly from the historic US average that doubles every 35 years.","GDP will still be higher than 50,000 despite the conditions",en,English,1
d3f7456283,"Great journeys from one part of the country to another, such as Milan to Rome or Naples, are most liked by train enthusiasts and those who travel with plenty of time, patience and curiosity.",The train from Milan to Naples takes eight hours.,en,English,1
6ec2d6898a,"Nó từ Cape Wells, tôi không biết nếu bạn biết",Nó đến từ Cambridge.,vi,Vietnamese,2
1c2f18acde,"Sự rút lui của Lamar Alexandre ít có giá trị, mặc dù nó không làm tăng mức độ logic",Có một số logic đối với phương pháp của Lamar Alexander.,vi,Vietnamese,0
a532cad9bc,แน่นอนพวกเขาถามฉันว่าทำไมฉันถึงจากไป,พวกเขาถามฉันว่าทำไมฉันถึงอยู่บ้าน,th,Thai,2
e50ba1d750,"The dramatic cliffs of the Serra de Tramuntana mountain range hug the coastline of the entire northwest and north, from Andratx all the way to the Cape of Formentor.",The Serra de Tramuntana Mountains are located very far from the coast.,en,English,2
b83aa63310,"Ich lebe etwas außerhalb von St. Louis zwischen Jefferson City und St. Louis, MO.",Ich habe in Texas gelebt.,de,German,2
6d6f419328,Well I think about uh you mean retirement,You never discuss retirement.,en,English,2
25c54abba6,"General Motors, for example, lost $ 460 million to strikes in 1997, but investors treated the costs as a kind of extraordinary fee and assessed the company as if the losses never happened.","GM lost a lot of money in labor disputes, but ultimately won.",en,English,1
a490212fac,"You can find colorful Ukiyo-e woodblock prints and scroll paintings in antique shops, second-hand bookstores and even temple markets.",Woodblock is the only place to buy prints and scroll pictures.,en,English,2
b9c5d39b66,Meins ist der sichere und einfache Weg.,Es gibt einen sicheren und einfachen Weg.,de,German,0
e553df601e,它们将目标弄得难以击破，更通过捕捉来阻止攻击。,他们把目标定得如此简单，只需几分钟便全部捉拿到了。,zh,Chinese,2
8c2dcfd3cb,"Panrath and Blankathra are also Celtic names, formed in this early period of settlement.",Penrith and Blencathra are the Celtic names that were established in this early period.,en,English,0
0fea553ec3,"The Women's Haven, which provides shelter and access to victims of domestic violence, already has a full-time lawyer.",The Women's Haven needs to hire a full-time attorney.,en,English,2
bd2cea0af2,But he could be scared of losing his number.,You might be afraid of losing your No.,en,English,0
778b42d0d9,Las palabras que no coinciden no se pueden devolver.,Todas las palabras son adecuadas.,es,Spanish,2
d723ee6c6a,Vishnu's wife Lakshmi is the goddess of fortune.,Lakshmi is Vishnu's wife and auspicious goddess.,en,English,0
fb8c6672ea,Η ασφαλής αναγνώριση πρέπει να ξεκινήσει στις Ηνωμένες Πολιτείες.,Η ασφαλής ταυτότητα δεν πρέπει ποτέ να χρησιμοποιείται στις Ηνωμένες Πολιτείες.,el,Greek,2
7a3f9f87f6,جیسا کہ ہم دیکھ لیں گے، دونوں صورتوں میں، یہ ظاہر ہوتا ہے کہ کائنات میں کچھ گھیر چل رہا ہے جو مکمل طور پر مستحکم نہیں ہے,کچھ چیزیں کائنات کی گہرائی میں جارہی ہیں۔,ur,Urdu,0
d19e913903,"Although it is clear that because of their slavery, black people formed a culture rich in religious observances, folk tales, family traditions, songs, etc.",They don't consider tradions to be highly valued.,en,English,2
5534ffc913,"1887 का ए 5 सिक्का देखें, जिससे उस समय ब्रिटिश विषयों में घबराहट थी।",A5 सिक्का ब्रिटिश था।,hi,Hindi,0
c0a2fbe1ec,การเชื่อมต่อ SCR อาจเกิดขึ้นในช่วงสัปดาห์ที่สามถึงห้าของการขาดสัญญาณ,การเชื่อมต่อ SCR เป็นส่วนแรกของชุดนี้,th,Thai,1
0048700d8e,"Very rarely, Topins responded, and was glad to see that Whittington's anxiety had increased rather than decreased.","When Tuppence responded to the inquiry, Whittington was finally relieved.",en,English,2
74574e21f0,केंद्र जमीनी स्तर पर महानता बनाए रखने के लिए जिम्मेदार लोगों की जरूरतों को सीधे प्रशिक्षित करने के प्रयास का हिस्सा है।,केंद्र समुदाय के गरीब लोगों की मदद करना चाहता है।,hi,Hindi,1
2fc01dfe94,"Ils n'ont pas de neige, ils ne savent pas ce qu'est la neige, ils paniquent quand il y a de la neige sur le sol Oh, Amarillo est là. Depuis combien de temps êtes-vous à Raleigh?",Les gens d'Amarillo refusent de quitter leurs maisons quand il neige.,fr,French,1
3a905b3513,The man looked at the girl.,The man never noticed that the girl was there.,en,English,2
8b4a803470,"Вече сме изминали дълъг път, но и много ни остана.","Все още има точно пет задачи, които трябва да бъдат изпълнени.",bg,Bulgarian,1
2c222661d9,Bundan daha fazlasını yapabilirsiniz.,Yeterince para vermiyorsun.,tr,Turkish,2
fc92796f66,Angry consumers would complain about the maintenance of cheap cars.,Angry consumers will complain that the car wash is really bad.,en,English,1
3b5e98b36a,"Politically, this is anti-democratic, replacing decision-making in Congress and the executive branch.",It's against democracy and takes the decision out of the executive branch in DC.,en,English,1
4135b45098,"Although claim data provides the most accurate information on health care use, ensuring adequate follow-up to obtain patient self-report information is important, as many people do not report alcohol-related events to insurance companies.","When health problems may be directly caused by alcohol, patients will naturally report to the insurance company.",en,English,2
8ab6ef9088,Marriage is an important institution.,Marriage is very important to society.,en,English,1
eebed5cecb,Windows 95 costs around $ 90 for the superstore of my nearest computer.,Windows 95 is a good deal.,en,English,1
bdc0f09509,"Σου χρωστάω - ή έτσι σκέφτηκα, είπε.",Νόμιζε ότι σου χρωστάει κάτι.,el,Greek,0
632cd941bd,"Ah, yes, sir. Dorcas stared at her intently and, frankly, so did I.",We did not like him at all.,en,English,2
af36f7d1bb,June saw him riding in the smoke.,Go into the smoke as John was watching.,en,English,0
fe1b842f7b,เมียผมบอกเลิกคิ้ว,ภรรยาของเขาครวญครางขณะที่เขาพูด,th,Thai,2
cf5781f2ad,I don't know all the answers.,"Buddy, I cannot answer all these questions.",en,English,0
0094c9e57b,Çalışılan her sağlık etkisi için eşiğin altındaki hava kirliliği seviyelerinin bir etkisi olmadığı düşünülmektedir.,"Hava kirliliğinin derecesi ne olursa olsun, insan sağlığı üzerinde hiçbir etkisi yoktur.",tr,Turkish,2
04fb6738b9,"It ended 16 days of terror, killing 300 Madeiran, destroying sugar reserves and looting the island.","During the 16-day reign, there was a terrible attack.",en,English,0
ff3dc7e732,"Pitt, Piskopos'a teslim olacağınız konusunda onu uyardı.",Piskopos acımak nedir bilmeyen şeytani bir insandı.,tr,Turkish,1
23133041bf,"Akşam için Harvard Meydanı'na bir alternatif arıyorsanız, Cambridge Road'un altında bulunan Ricopanic Inman Square'e gidin.",Harvard Meydanı geceleri mükemmel değil.,tr,Turkish,0
113d1aa1c3,Abschließend möchte ich auf die Frage der Finanzierung eingehen.,"Ich möchte über die Unterstützung sprechen, die der Lehrer uns gegeben hat.",de,German,2
d4322833aa,จากผลการประเมินความเสี่ยงนี้ Centrelink ได้พัฒนากลยุทธ์การป้องกันที่ปรับแต่งขึ้นมาโดยมุ่งเป้าไปที่การให้ความรู้แก่ผู้รับผลประโยชน์และนายจ้างในข้อกำหนดการชี้แจงรายได้,Centrelink มีกลยุทธ์มากมายที่จะสอนให้ผู้คนทราบถึงวิธีการรายงานรายได้เนื่องจากรัฐบาลต้องสูญเสียเงินจำนวนมากจากความผิดพลาด,th,Thai,1
37daade8b2,Exhibitions are often held in the impressive entrance hall.,Hallway exhibitions are usually the most exciting.,en,English,1
0e3407b62b,We have done that spectacularly.,Spectacular results was the only way to describe the impact of our past work.,en,English,1
ffe6bcae33,يقول جون كيركوود من جمعية المكتبات الأمريكية في منطقة شيكاغو الحضرية إنها منطقة رمادية.,أسس جون كيركوود جمعية المكتبات الأمريكية في مدينة شيكاغو.,ar,Arabic,1
af0442b387,The rock has a soft texture and can be purchased in various shapes.,The texture of the rock comes from its formation.,en,English,1
bccdbbea58,"and that you are right but the jury may or may not see it that way, so you have a little bit of anticipation that you know the worry there and go well you know","Even though you're right, the jury might think otherwise.",en,English,0
81cb5ca428,Neredeyse her şeyin siyasallaşması (edebi kısım) hızla gelişiyor.,Neredeyse her şeyin siyasileştirilmesi hala işe yaramıyor.,tr,Turkish,2
851cd268d5,"At 79 m (260 ft) wide and 36 m (118 ft) high, it was built by the Ptolemies during a total reconstruction of the temple in the years 237 105 b.c.",The Ptolemies built many temples that were large.,en,English,1
2acff2ac64,"While it's probably true that democracies are unlikely to go to war unless they're attacked, sometimes they are the first to take the offensive.",Democracies are likely to go to war just over economic issues.,en,English,2
466e391be2,Ninakubali kwamba hii ndio njia pekee ya kutuokoa sisi kutoka kwa uharibifu ambao vitendo vyetu wenyewe vinaweza kutuletea.,"Labda ningesababisha shida hapo kwanza, lakini nitapata suluhisho.",sw,Swahili,0
dab56ff5fc,ในบางวิธีการทำงานร่วมกันก็ดีขึ้น และนิสัยเสียบ้าง,เงินทุนสำหรับการดำเนินงานร่วมกันได้เพิ่มขึ้น แต่ค่าใช้จ่ายในการบริหารก็เพิ่มขึ้นเช่นกัน,th,Thai,1
e56010e429,We know they have to come from the south but this gives them a space as large as the city in which to launch their attack.,The south is completely protected from attack.,en,English,2
7358404384,"Alternatively, there are Sousa and Goncalves (Rua do Castanheiro, 47) and Unibasket (Rua do Carmo, 42; Tel. 291/226 925), both in Funchal.",There are other places in Funchal.,en,English,0
50c74cd000,"Wir beobachteten subtil verschiedene Schattierungen von braunem Gras, Bäumen, Schmutz, Staub, Falken, Mäusen und stimmten zu.",Es gab Tausende von verschiedenen Farben auf dem Boden.,de,German,1
78286d5a27,Or just a philosophy of any weapon at hand?,They do not allow any weapons.,en,English,2
5d2ecc6e73,"Because of the password, my acquaintance became Orthodox.",My acquaintances deviated from becoming Orthodox because of the codes.,en,English,2
2b2fda9b24,我不太清楚，好啊，跟你说话很开心，过一个愉快的晚上吧,我想我知道我为什么不舒服，但是我不想告诉你。,zh,Chinese,1
040d759c80,Ne yaptığınızı tamamen anlıyorum ve kısmen kendiniz düşünerek heyecanlanabileceğinizi biliyorum.,Bana anlatmamayı düşünmene rağmen geminin batmasına izin verdin çünkü üzülürdüm.,tr,Turkish,1
8a98cda253,"Не вярвам, че възможната стойност на реконструкцията надвишава риска от възможно прекратяване на програмата, когато залозите са вдигнати от талибаните, парадиращи с овъгления Predator пред CNN, пише той.","Ловецът е участвал в пожар, причинен от електрически щети.",bg,Bulgarian,1
1a147559b0,She wears either revealing clothes or professional clothes (or maybe both).,"Sometimes her cleavage shows up, sometimes she is completely covered up.",en,English,1
9033e305e7,"Founded in 1979, AFFIRM has among its members information resource management professionals from the federal, university and industrial sectors.",AFFIRM recruits the top members in the management professions.,en,English,1
5b951e5763,Whether a government postal service can participate in these types of negotiations deserves serious study.,It is already certain that the postal service can take part in these negotiations.,en,English,2
231171a635,You wonder if he can win a general election off the track for the Democratic Party.,He may have run for governor as he was a conservative Democrat.,en,English,1
fb1f92a229,姓名组织（如果适用）地址城市，州邮政编码,如果组织没有名称，则将姓名和姓氏和地址信息写在一起。,zh,Chinese,1
1c2ebffb2f,เงินเป็นเช่นนี้ -,นั่นเป็นวิธีปกติที่จะได้ทุกอย่างด้วยเงิน,th,Thai,1
617f3e7990,欢迎礼包是被亲手送到德州19个医药代表的手里,欢迎套餐由手工递送。,zh,Chinese,0
dc97de05ac,Ακόμα και σε αυτούς τους πρώιμους καιρούς οι θεοί θα συμβουλεύονταν το μαντείο από το οποίο έλαβαν τις ετυμηγορίες τους από τη Βράχο της Συβίλης.,Ο Θεός και ο παρατηρητής δεν μίλησαν ούτε συνεργάστηκαν ποτέ.,el,Greek,2
ce2beb09c5,"Но в това няма надежда !, извика той.",Определено имаше надежда за него.,bg,Bulgarian,2
3445e64361,และคุณมีความพึงพอใจที่ได้รู้ว่าคนรอบข้างของคุณเลียนแบบการตัดสินใจที่ดีของคุณได้อย่างรวดเร็ว,เพื่อนร่วมงานของคุณยินดีที่จะทำให้การตัดสินใจของคุณเท่าเทียมกัน,th,Thai,1
62150adf6b,Ο θείος μου είναι υπέροχος.,Μου αρέσει πολύ ο θείος μου,el,Greek,0
30295e09c8,to see that we have a cable here,"Yes, we have a cable here.",en,English,0
2065a2af4f,The vineyards embrace the gentle slopes between the Vosges and the Rhine valley along a single narrow 120 km long strip that extends from Marlenheim west of Strasbourg to Thann outside Mulhouse.,The slopes between Vosges and the Rhine Valley are suitable locations for vineyards only.,en,English,1
589ea0d31b,"Сенат согласился с тем, что потребуется новая служба для надзора за расследованием ядерного оружия.","Сенат полагал, что новому агентству необходимо было контролировать исследования в области ядерного оружия.",ru,Russian,0
e6bba6baa6,Michael B. Wachter of the University of Pennsylvania and colleagues conclude that there is a wage and benefit premium for the 29-year-old postal bargaining workforce.,Wachter teaches economics at the University of Pennsylvania.,en,English,1
d6f8ff2b21,This man is flying a hot air balloon and realizes that he suddenly disappeared.,The accomplice is riding a hot air balloon and knows his whereabouts.,en,English,2
22195cfffc,"For example, when Clinton cited executive privilege as a reason for hiding a memo from FBI Director Louis Freeh, criticizing his drug policies, Bob Dole argued that the president had no reason to refuse to disclose it.",Bob Dole stated that Clinton had no right to be privileged for actions involving the presidency.,en,English,1
36a87637e1,我们从票据销售中获得58％的资金，其中32％来像你一样朋友的捐赠和礼物。,门票的销售额还不到这笔钱的一半。,zh,Chinese,2
eb7ef9a06e,The Wall Street Business News Board has the fact that this drama is good. Country - Americans throw out about 12 percent of what they buy at the supermarket.,Americans throw away only 12 percent of what they buy in overseas supermarkets.,en,English,1
d728be0909,За деца на 4 и 5 години въпросите са по-често свързани с организацията на историята (Какво ще се случи по-нататък?,Петгодишните се интересуват какво ще се случи след това.,bg,Bulgarian,0
9a6227905c,أنواع مختلفة ومختلفة تمامًا من المظلات والطيور تطير بسرعة أه ثلاثة أضعاف سرعة الصوت والتي تزيد عن 22 ألف ميل في الساعة.,تطير أكثر من 20000 ميل في الساعة.,ar,Arabic,0
8a51725495,"Anfang Mai 1996 erfuhr die CIA, dass bin Laden den Sudan verlassen haben könnte.","Die CIA war überzeugt, dass bin Laden mehrere Jahre im Sudan bleiben würde.",de,German,2
6bdda51b01,how did you get? A chair overturned.,"""How did you lose this item completely?"" A chair overturned.",en,English,2
e1eab94ef6,"Относно получаването на празен паспорт, а също и на счупен паспорт, вижте разузнавателните доклади, интервюирани от KSM, 3 юли 2003 г .; 9 септември 2003 г.",KSM никога не успя да получи чисти документи.,bg,Bulgarian,2
deb94af777,"Approximately 72,000 residents of the volcano zone were evacuated at a high cost to the French government.","720,000 residents of the volcanic area were evacuated at the expense of the French government.",en,English,2
001c0db669,Sana borçluyum ya da sana borçlu olduğumu düşündüm,Sana borçlu olduğunu hiç düşünmemişti.,tr,Turkish,2
9383286f3e,"yes, yes, good, because that is how they might appear on the outside, but boy, there's a lot going on there",There is a lot of bad inside.,en,English,1
9ffea814b3,"Türbenin içindeki akustik çok hassas, yaklaşan diğer ziyaretçilerin sesini abartıyor.","Ses, şarkı söylemek için çok uygundur.",tr,Turkish,1
97f1ca9ca1,Many restaurants and bars have live music.,Live music can be found in many restaurants and bars.,en,English,0
91d1b053b4,"El alcalde Giuliani, junto con el Comisionado de Policía y Bomberos y el Director de OEM, se trasladaron rápidamente al norte y formaron el Comando de Operaciones de Emergencia en la Escuela de Policía.",Solía ​​haber más de dos personas involucradas en la gestión del puesto de mando.,es,Spanish,1
