id,premise,hypothesis,lang_abv,language,label
d3072778c0,"But anyway, never underestimate the power of hypocrisy.",The power of hypocrisy should not be underestimated.,en,English,0
f3096ff256,"Οι διαμαρτυρίες περιστράφηκαν γύρω από προβλήματα αποσκευών, αεροσυνοδούς, μυστηριωδώς ακυρωμένες πτήσεις, τρομερές κατηγορίες.",10 άτομα έχασαν τις αποσκευές τους.,el,Greek,1
d3c747d490,"With his unsuccessful success at Bournemouth, he returned to London, bought a car, met Toppins' growing concern, met Sir James, and lived through the thrilling events of the previous night.",Her life had been slow and boring lately.,en,English,2
e0c45c79a2,"The second missing benefit includes gains in environmental quality, particularly improved health benefits.",The second benefit does not affect health.,en,English,2
deb7ddd658,Данък върху дрехите,Дрехите са освободени от данък.,bg,Bulgarian,2
57f9c703b6,جہاں اور اووم لوگوں کے دل جیتنے کے بجائے زیادہ دیانتدار لوگ ہوں گے اور وہ رونے لگیں گے اور کسی کے مقروض ہوں گے۔,اس سے لوگوں کو طاقت ملتی ہے اور وہ چیزوں کے بارے میں زبردست محسوس کرتے ہیں,ur,Urdu,2
42de1a690a,"""پچھتر برسوں میں یہ پہلا موقع ہے جب ٹی ایکس این نے فوج کو ووٹ دیا۔",ملٹری یونٹ کو ریاستہائے متحدہ کانگریس میں ٹی ایکس سفیر نامزد کیا گیا تھا۔,ur,Urdu,1
0e40424b67,ऐसा नहीं। लेकिन उनके भाग्य को गलत समझा गया था।,वे हमेशा एक-दूसरे को गलत समझेंगे।,hi,Hindi,1
e584f7e3ef,System for the provision of public services in the USA.,U.S. Civil Legal Services Need to Improve Delivery System,en,English,1
abe1ad9610,"Yeah al that sounds pretty crap to me, sounds like bt to me either",The cold weather made me sick and didn't like it.,en,English,1
3788391ba2,"Это была каменистая местность, и фермер по имени Лейвер спрятал среди больших камней тех, кто хотел его убить.","В его голове была цель любить, и ему приходилось прятаться среди камней.",ru,Russian,0
3e4c1b1516,Additional information is provided to help managers integrate standards into their day-to-day operations.,Managers can better implement their performance standards by reading additional information.,en,English,0
72c14794a1,'Can I have a drink?',Can you drink hot soup?,en,English,1
37c56ac7c6,"and not only do you know you have a driving problem, but it takes time away from home and family when you drive",Driving is difficult because it takes many hours.,en,English,1
a41023e637,Enter the garden through the door to the Hippodrome to fully experience the impact of the architect's skill.,The gate to the Hippodrome is an example of the architect's skill.,en,English,0
35ee0edfa0,"Специализираният персонал, воден от Филип Зеликов, участва в попълването на доклада за безброй часове, като отхвърля други важни усилия в тази отнемаща време работа.",Филип Зелику и неговият екип прекараха много часове в писането на доклада.,bg,Bulgarian,0
5c30e95813,"तब मणि ने सुना, छोटी आवाज का विरोध किया।",اس کی آواز تیز اور گرج رہی تھی۔,ur,Urdu,2
cf6b8c1815,What do you think about our new governor since she happens to be a woman?,"What do you think of our governor, regardless of whether she is a woman?",en,English,2
6661d2d47b,"Die Armut talentierter MIT-Mitarbeiter auf dem heutigen globalen Markt ist oft der Grund, warum Unternehmen außerhalb einstellen.","Es gibt nicht genügend IT-Personal, um die Positionen zu besetzen.",de,German,0
e174e08262,يمكننا الاستمرار في تعزيز تعليم المحامين الجيدين.,لم يكن هناك طريقة لتدريب المحامين لذلك اضطررنا للتوقف عن المحاولة.,ar,Arabic,2
49761cc0d1,"By the late 1960s, the Senate was surrendering to presidential candidates.",The Senate treated the eleven nominees with respect.,en,English,1
2619e9bbc6,"The central hall remained intact, with images of Jesus entering Jerusalem, the crucifixion, and other scenes from the Bible.",The central porch was destroyed long ago.,en,English,2
10a4e6758f,Machapisho ya marubani yalitumiwa na kampuni za kifedha kwenye hatua za ukuzaji wa bidhaa na hawakuanza kutumia bidhaa.,Kampuni nyingi zinahitaji mifano kuonyesha teknolojia yao mpya kwa umma,sw,Swahili,1
c69175c36f,İşverenlerin ve işçilerin katkıları genellikle aynı şekilde hesaplanır.,"Genel olarak, işveren katkıları çalışan katkılarından daha yüksektir.",tr,Turkish,1
ecbae9d874,"In a moment of victory, Tuppence betrayed a somewhat unsportsmanlike victory.",Tuppence was not very kind when he won.,en,English,0
763e125bb3,He sat in silence for a while.,"Standing up, he let out a loud scream.",en,English,2
1ba1f306bf,"It was stated that auditors often leave the profession early in their careers to engage with the client, and more than half of CPAs do not practice public accounting.",The inspectors remain in post for a long time.,en,English,2
64b9cb439e,"Εάν έχετε οποιεσδήποτε ερωτήσεις ή σχόλια, καλέστε (924-5471) ή Bob Lovell (274-0622) αμέσως για να επικοινωνήσετε μαζί μου.",Ο Μπομπ Λόβελ προετοιμάζεται για την προεκλογική εκστρατεία του επόμενου έτους.,el,Greek,1
dc635ef5be,Rusya Çeçen savaşında artan bir baskı ile karşı karşıya.,Çeçen savaşı Rusya'da daha fazla engel yarattı.,tr,Turkish,0
b0dfa3a155,"इसके विपरीत, यदि नए उदाहरणों ने प्रभावित नहीं किया होता, तो आम कानून शायद ही विकसित होता।",कानून थोड़े समय के लिए अस्तित्व में है।,hi,Hindi,0
30d9b81014,يتكلم بسرعة. إنه يستخدم هاتفه الخلوي.,يتحدث على هاتفه الخلوي.,ar,Arabic,0
28d4fbb055,"Elle insiste sur le fait qu'il rentrera chez lui signifiant ""Elle le veut à la maison"", qu'il le fasse vraiment ou non sera révélé dans le prochain chapitre.",Il lui a dit de ne pas quitter la maison car ce n'était pas dangereux.,fr,French,2
b7ac5c2b07,"В южной шутке есть что-то, что делает вечеринки крутыми",Южный Египет имеет четкую и строгую систему классов.,ru,Russian,2
561eb966d6,The unhappy old woman felt a new pain.,The old woman was in pain.,en,English,0
867defb989,Estos caminos conectan las principales playas públicas (desde Long Long Bay hasta Mong Ngua Bay).,Todas las playas son privadas.,es,Spanish,2
2faf2de29d,"En ese momento, el corredor pasó a través de la guarnición y la señorita Bishop fue seguida por su Ochavona.",La señora Bishop caminó entre un grupo de veinte hombres.,es,Spanish,1
e6fc683c0b,"Only when the total amount in the circulation increases for the board, the price may increase in total.","In circulation, regardless of money, prices always go up.",en,English,2
c7bd2d7e2e,उत्पीड़ित और अनंत समानता का संबंध एक विरोधाभास है।,देश अभी तक अपनी पूरी क्षमता तक नहीं पहुंच पाया है।,hi,Hindi,0
bc6d27e3ab,"This is a funny place for a brown piece of paper, I thought.","I looked down at my desk, it was a mess as usual, and there was some white and brown paper on it.",en,English,1
b2e34755a2,اور وہ ہمیشہ ہمارے ساتھ ہوتا تھا,اس نے کسی بھی چیز میں ہمارا ساتھ نہیں دیا!,ur,Urdu,2
45d0c9242e,"However, unless we manage to monitor the industry well ourselves, we will not reject the regulation in the future.",Adjustment is possible in the future.,en,English,0
09171e1ea2,"Και ενώ η ξερογραφία παρέχει τόσο σύγχρονες όσο και λεκτικές καινοτομίες για τη λέξη «αντίγραφο», η διαδικασία του Horace θυμίζει επίσης αυτήν την εικόνα, συνυπάρχει με τη σύγχρονη έννοια.",Η ξερογραφία σχετίζεται με την έννοια των τεχνικών όρων.,el,Greek,1
7fdfbdc7e0,"32 According to RSA's proposal, workers aged 25 to 60 with a family income of at least $ 5,000 can contribute up to $ 1,000 per year through employer-sponsored savings plans or taxable personal account.",RSA offers employer savings plans.,en,English,0
b448ff4810,3毫克每晚太多了,该文件应是在夜间开10毫克的剂量。,zh,Chinese,2
5ddbe24caf,But the most enduring attack on the premises of Orientalism and its prestige came from the left.,They attacked from the right.,en,English,2
c1bc73586e,Mtihani wa faili uliowasilishwa kwa mteja umetolewa.,Faili za kesi zitatolewa kwa mteja.,sw,Swahili,0
2ed705837e,نعم ، في معظم الحالات ، ترى حافلات الديزل ، هذه هي جزيئات الكربون وثاني أكسيد الكربون وبخار الماء.,حافلات الديزل هي أكبر مشكلة بيئية نراها.,ar,Arabic,1
98ec23733b,"3 Consequently, auditors performing financial audits should be competent in applying the AICPA standards and guidelines contained in the SAS.",Auditors who perform financial audits must master the AICPA standards and guidelines contained in the SAS,en,English,0
90c52569c1,I do not work at TI,I work on Boeing instead of IT.,en,English,1
fa1a0f7643,"Well this is very specific, although uh i'm not, i don't think it's going to be any different from uh than it has been in the past so i hope uh in july and august we are hundred degrees Will see our or uh share",I hate a hundred days but we get it.,en,English,1
5dcaac85a8,"Để xác định trạng thái của hệ thống xây dựng với công nhân xây dựng, xem Phỏng vấn FDNY 4, Chanh (tháng 1.",Có các cuộc phỏng vấn để thảo luận về hệ thống xây dựng.,vi,Vietnamese,0
3da08c70d8,"However, the postal service provided as much detail as it could be gathered on the distribution of volumes by mode and mode of transport for sixty countries.",The mail was unable to provide as much detail as possible.,en,English,0
bc89b34d2d,Ne pensez pas que je suis heureux d'accepter.,Je ne veux pas l'accepter.,fr,French,0
1a209c8be6,"But while the superstar (60 minutes) is played by the superstar (Pacino stands, albeit not too distracting), Bergman's story does not have the same original strength.",Pacino is good at the movies.,en,English,1
b2dc65718b,"Veuillez noter que la réglementation fédérale interdit à l'Agence fédérale de l'aviation (FAA), à XXXX Airlines et à toutes les autres compagnies aériennes de divulguer certaines informations sur ce programme.",La FAA ne peut pas divulguer d'informations spécifiques sur ce qu'elle fait.,fr,French,0
3fab3ef3a5,Widespread corruption seems to be exacerbated by a significant lack of political leadership and decisive action.,There is great corruption in the political system.,en,English,0
73040cd17a,"Die leidenschaftliche Titelgeschichte warnt davor, dass Nationalparks in den USA aufgrund von Überbevölkerung, unzureichender Finanzierung, Invasion fremder Pflanzen und Tiere und kommerzieller Entwicklung zerstört werden.",Der Nationalpark ist zu voll.,de,German,0
f15a6b4d68,But there is more.,Not enough.,en,English,2
e3bc414615,"so he donates not a lot of everything, but a lot of material, and what he donates, we just go and buy",It is the largest donor of material.,en,English,1
acbb3b4243,لم يكن هؤلاء العمال عالقين ، ولكن على عكس معظم الركاب في الطوابق العليا ، اختاروا عدم الهبوط مباشرة بعد الاصطدام.,اختار بعض العمال في الطوابق العليا عدم النزول مباشرة بعد التصادم.,ar,Arabic,0
c0862839f9,Pero será el viejo lobo el que quiera verte.,"Quiere verte por Old Bear, no Old Wolf.",es,Spanish,2
93ef8795da,Esto no está claro en muchos idiomas.,Esta ambigüedad se aplica en casi todos los idiomas.,es,Spanish,0
eae93766c7,"So it wasn't Missenhardt's singing, wonderful as it was, that made Osmin's ravings so exciting.",Osmin rattled every day.,en,English,1
b8b626a43a,"Unless the report is restricted by law or regulation, the auditor must ensure that copies are provided for public inspection.","In all cases, judges should not guarantee that copies are provided.",en,English,2
96d8132854,"If the difference between the two prices is large enough, the shipper can hire a trucking company as described above.",This letter is capable of hiring a truck company.,en,English,0
8030c737fa,मेरी बहन मुझसे कहती है कि कभी-कभी आप दादी की तरह होती हैं और लोग गलत कारणों से गलत व्यवहार करते हैं।,मेरी बहन ने मुझे बताया कि मैं एक नस्लवादी था।,hi,Hindi,1
3f5d29f24c,Nous regardions quelque chose à la télévision.,Nous n'avions pas de télévision.,fr,French,2
cb03be205d,它的前身是现在相当陈旧的strangury（1398年）缓慢而痛苦的排尿。,只有在相关的治疗之后，排尿才能顺畅。,zh,Chinese,2
b04742345b,"As a result, the EPA is unable to guarantee that it is bringing their efforts to the most concerned environmental problems to the public or pose a risk to the health of the population or the environment.",The EPA can ensure that it is committed to addressing environmental issues.,en,English,2
ba5d32fdd3,I think it was Slate's attempt to take over the public comment industry to reveal the truth behind this unnatural link.,Slate is supposed to start an investigation.,en,English,1
dcb5f77ae2,The object of Diwan-i-Hassa is hotly contested; The name means that it is not a private audience hall.,The room doesn't know many people.,en,English,1
7fa4320995,"Look, there are legends here.","Look, there's a known character here.",en,English,0
f39fa289f7,"And now and every now and then some news has been filtered, in which they went to see some old stuff and of course the savings and loan program was like, you know, my group is just growing, which means Is that we were just one to get and spread a very small special group and then Shanti Vahini bowed to her because uh uh something that nationalized very quickly and with that.","I tried to keep up with the plan, but since I left the Peace Corps, I have no time.",en,English,1
b85db0eef3,"FEC Chairman Scott Thomas, a Democrat who was also at the conference, noted that the Federal Election Campaign Act of 1971 set out three principles that must be preserved in 1) disclosure of how money is raised and spent to influence elections; 2) limits on the amount anyone can contribute to a campaign; and 3) restrictions on independent spending by corporations and unions.",Scott Thomas was president of the EPA.,en,English,2
bd0275f565,我们给进入技术的未来装上了大门。,我们制造晶体管，所以我们的未来会由人工智能管理。,zh,Chinese,1
f71036c710,และพวกเขายังคงช่วยเหลือและสนับสนุนผู้อื่นต่อไปแม้ว่าพวกเขารู้ว่าชายหาดที่สวยงามของพวกเขาจะไม่เป็นของพวกเขาในไม่ช้า,ตอนนี้พวกเขาขมขื่นและโกรธกับทุกคนที่ต้องแบ่งปันชายฝั่ง,th,Thai,2
633ebf1211,"Intuitivamente, el flujo ligeramente convergente en el espacio de estados permite la clasificación cuando dos estados se convierten al mismo estado sucesor, estos dos estados se han clasificado como equivalentes de red.",El fluir de la armonía evita la clasificación.,es,Spanish,2
b8cee8ed09,Ca'daan closed the door behind her and responded no.,Qa'dan closed the door behind them and quickly tied him to prevent his pursuers from pursuing her.,en,English,1
8054d657a4,Technological progress usually occurs and eventually disappears.,Technology advancements often reduce and flow.,en,English,0
38a6c071ef,"Trong tương lai, CEO chuyển quyền kiểm soát tập trung sang CIO của công ty, hỗ trợ tổ chức CIO và trao quyền cho mỗi đơn vị kinh doanh để quản lý các yêu cầu đối với việc quản lý thông tin độc hại. của riêng họ.",Mức lương của CIO thường thấp hơn mức lương của CEO.,vi,Vietnamese,1
2011340f24,"Walakini, wanyama watakuwa huru kila wakati, haswa mbuzi.",Mbuzi alitoroka alipokuwa akifungwa kila siku.,sw,Swahili,1
f2135101eb,That's the chance that few people will have.,Not everyone gets this opportunity.,en,English,0
361810c4ff,Their rights were the source of the conflict in the central government.,Conflicts within the central government have been going on for years.,en,English,1
4e387f0cec,Congress's commitment to holding agencies accountable for their performance is at the heart of two notable reforms to the 1990 Act: the Chief Financial Officer Act (CFO) of 1990 and the Effect Act. 1993 Government Practice and Results (GPRA),Congress has never cared about the accountability of various agencies.,en,English,2
e883e64ac1,مہنگا ، آپ خاص طور پر ان اشیاء پر بہت زیادہ رقم کما سکتے ہیں۔,بدلے میں آپ کو بہت کچھ مل سکتا ہے۔,ur,Urdu,0
bc05d8490d,"Aquí hay tres santuarios que complementan el Meru, dedicado a Brahma, Shiva y Vishnu.",Todos los santuarios adoran a Mahoma.,es,Spanish,2
e591a77c6c,นั่นคือเหตุผลที่ตัวแทนสหภาพต้องการทบทวนการดำเนินงานด้านทรัพยากรมนุษย์เพื่อให้แน่ใจว่าผู้เชี่ยวชาญด้านเงินทุนของสหภาพพร้อมที่จะเผชิญกับความท้าทายใหม่เหล่านี้และสนับสนุนภารกิจและเป้าหมายของพวกเขา,ตัวแทนของรัฐบาลกลางมีทรัพยากรบุคคลที่เพียงพอ,th,Thai,2
6fa43f4cd2,"Yes, they still leave here and there like Fort Worth and many other businesses",There are many companies that are still firing people.,en,English,0
6c7357f6fd,"Hier und da gibt es auch einige Definitionen, die nicht ganz falsch sind, denen man aber nicht zustimmen muss.","Die Definition mag technisch korrekt sein, aber es kann zwei oder mehr Interpretationen geben, über die sich die Leute streiten können.",de,German,1
da304b913f,"Im Gegenteil, eine staatliche Geldmenge ist keine Einschränkung - und kaum vergleichbar mit dem, was in China geschieht.","Die Regierung kann Geld anbieten, ohne dass es als Bestechung betrachtet wird.",de,German,0
1ef5a0dde2,كما تعلم ، لا يمكنك البقاء على قيد الحياة بدون الاكتئاب والحمل الزائد. عندما يكون ضغط مجرى الهواء عند هذه الارتفاعات,أنت بالتأكيد بحاجة إلى معادلة ضغط لهذا الارتفاع.,ar,Arabic,0
c5da35abee,"Trên thực tế, sinh học nói chung đang đến.",Tất cả các lớp khoa học đều ở hội trường bên cạnh.,vi,Vietnamese,1
aef2645935,"My article does not say or imply that true revenue growth only reflects retention rates, dividend growth should be zero, or all valuation methods are outside the scope of companies that do not pay dividends.","My article does not say or show that real earnings growth reflects only retention processes and earnings growth should be zero, or that valuation techniques are not used for companies that do not pay dividends, and growth means concrete growth and calculable statistics.",en,English,1
5cb3aa71e9,"Gary Oldman transforms into a huge humanoid creature and flies to Dracula. John Carpenter, the vampire master, can fly fast enough to catch a fast car and get stuck on the roof of a motel room.",Oldman was just a man in production.,en,English,2
299f1be230,"""I don't know what I would have done without legal services,"" James said.",James said Legal Services helped him with his divorce.,en,English,1
a1210e1dce,"Tôi hiểu, thưa ngài, rằng bạn vẫn không hiểu tình huống này.",Anh ấy hiểu tình hình một cách hoàn hảo và rõ ràng.,vi,Vietnamese,2
4049ae4ec6,2) This particular case smells like it.,This example smells bad.,en,English,0
0ce8c9f1d3,"Tulipoingia, mlango ukafungwa.",Milango yote imefunguliwa.,sw,Swahili,2
e78d640e7d,"Waldemar Szary, food technician at OSM ""Paziocha"", had a very bad day - the kind of very bad day that usually comes after one of those very good days.",Waldemar Szary has been a food technician at OSM Paziocha since graduating from culinary school.,en,English,1
9e98c73612,За просьбу выйти за рамки требования о даче показаний от 14 октября 2003 года Джеймса Стейнберга.,"Джеймс Стейнберг установил, что необходима дополнительная изоляция.",ru,Russian,0
bf79210f02,"I found him leaning against the posters, dead in color.","In addition to looking pale, she also looks very thin.",en,English,1
10c2cb2ece,"В 10:45 ч. Присъстващите бяха уведомени, че тя е отложена поради готовност за борба с Defcon 3, но поръчката беше върната минута по-късно.","Когато Defcon 3 влезе в сила, всички военни празници ще бъдат отменени до по-нататъшно уведомление.",bg,Bulgarian,1
024b542786,"To help identify solutions to this problem, Senators Fred Thompson and John Glenn, Chairman and Ranking Minority Member, respectively, of the Senate Committee on Governmental Affairs, requested that we study organizations with superior security programs to identify management practices that could benefit federal agencies.",There is no concern about the security of the federal agencies.,en,English,2
28b73a948a,Yes sir.,No ma'am,en,English,2
0ec680eb91,"Some of these statements may be true, and there is nothing to worry about if the deceased's family is willing to participate.",Some claims may be true.,en,English,0
8fe4eea835,"In that case, price discrimination can survive.","Currently, prices have no room for maneuver.",en,English,2
6dbe9e6138,.. một tinh thần lãnh đạo và hỗ trợ.,.. lời khuyên cho tình yêu,vi,Vietnamese,1
6adceb817d,"Por supuesto, hay una base muy especial para mi elección: como le ha demostrado a su comunidad en su apoyo administrativo anual, es una persona preocupada.",Siéntete una persona amable y considerada.,es,Spanish,0
24bf6922e9,Very good would be a musician,This will be the person who plays music.,en,English,0
88cd334c67,Large multinational companies use technical facilities to support initiatives.,Most companies use technical facilitators.,en,English,1
e9531c0e24,I have it in my notes in case you want to see them. He stretched the woven ropes.,I gave her notes.,en,English,0
552fbf483f,"Alonissos has been inhabited longer than any other island in the Aegean Sea, according to archaeologists, to date around 100,000 BC. and was praised by many leaders in classical Greek times.",Other Aegean islands were inhabited before Eleanorus.,en,English,2
5834073edd,एक भाषा प्रक्रिया है जो हमारी शब्दावली के विकास में उच्च गति से संचालित नहीं होती है।,हमारी शब्दावली में कोई भाषा प्रक्रिया नहीं है।,hi,Hindi,2
73c17734a2,"Due to limited resources, the local legal services program is forced to face tens of thousands of people with significant legal problems.",Local service programs target only a few people because of a lack of resources.,en,English,2
2fcd8c87bc,The conversation he had overheard had piqued his curiosity.,The conversation made him curious because they were talking about the treasure,en,English,1
ee6445eb80,"In addition, Dublin Tourism has developed and signed three stand-alone guided city tours, which you can follow using the brochure provided.",Most tourists prefer to hire a guide rather than self-guided tours.,en,English,1
ade4583bc0,我很高兴抵达皇家港口。Blood船长在Calverley鼓鼓的眼睛下摊开了一张羊皮纸。,Blood船长把羊皮纸撕成了碎片。,zh,Chinese,2
cb4af322a8,"Об этом можно сказать так много, что я пропущу описание.","Я не буду об этом говорить, хотя здесь что-то спрятано.",ru,Russian,0
aca8806e52,Ghé thăm để xem một biệt thự được thiết kế bởi McKim Mead,McCammead thiết kế lâu đài.,vi,Vietnamese,0
2078d696b3,"Sie können über die Decks schlendern oder sogar eine zweistündige Kreuzfahrt auf dieser Nachbildung des berühmten Segelboots von 1921 unternehmen, das auf der kanadischen Zehn-Minuten-Münze abgebildet ist.",Die Kreuzfahrt dauerte zwei Stunden.,de,German,0
45a98df64f,"Without being caught after a few weeks, complacency eases.",It is very dangerous that we release the guards.,en,English,1
70dfef08b0,"Of course, I had an hour with Mr. Inglithorp, hoping that sooner or later he would take me to the dugout.",There is no way to know where he is.,en,English,1
f2994e9bd8,"वे आत्मनिर्णय और प्रेरणा की कमी भी दिखाते हैं, अपनी क्षमता के बारे में संदेह व्यक्त करते हैं और चुनौतीपूर्ण समस्याओं से पीछे हटते हैं।",ये लोग कठिन समस्याओं को हल करने के लिए संवेदनशील और भीड़भाड़ वाले हैं।,hi,Hindi,2
1bfcfdd8c2,他说，信仰，你在时尚背后为自己解说。,他说过一段时间后会有解释。,zh,Chinese,0
4de583da4b,"The plan includes units of the new National Sulfur Dioxide Business Plan, which is located in the WRAP in the United States. In any year beginning in 2000, more than 100 tons of sulfur dioxide will be emitted for power generation.","The program includes units covered by the National Sulfur Dioxide Marketing Program, as well as those who like to watch TV",en,English,1
e645319e5f,Try the Indian Vanguard and the Bohemian People in Kalita at the Academy of Fine Arts in the southeast corner of Medan.,In the southeast of Maidan is the Academy of Fine Arts.,en,English,0
14de0c79c3,"Tomb Guardian will open the tunnel door and give you a candle to explore the tiny round catacombs, but for the little you can see, it's hardly worth it.",The tour attendant will not let anyone in.,en,English,2
01f728e4d5,He also took the evil blade.,He took the blade looking fierce.,en,English,0
9014efae89,"Oh, thank God, I have never been to the Midlands.",I go to the Midlands every other weekend.,en,English,2
7b816384b9,¿Por qué es mejor que convertirlo en un abrigo de piel?,"Si un animal ya está muerto y el pelaje se debe tirar o quemar si no se usa, ¿cambiar un abrigo de piel es la mejor opción y un método de reciclaje?",es,Spanish,1
e844ed658a,Mtu huyo ambaye alikodi na kukodi chumba cha Hazmi na Mihdhar mnamo 2000 alikuwa raia anayeshika sheria na alikuwa na uhusiano wa muda mrefu wa polisi.,Hazmi na Mihdhar walikodisha chumba kwa mwaka mzima kwa $ 500 kwa siku.,sw,Swahili,1
cc6f505932,"On the left side of the avenue leads to the Dewan Tower (Dewan Kolsi), at the foot of which is the Council Chamber and the Office of the Grand Vizier.",The Grand Vezir office cannot be reached.,en,English,2
cafc865ef2,Program Account - A budget account to which credit is made to cover the cost of a direct loan or loan guarantee program and from which this cost is distributed to a financing account.,Money should never be transferred between program accounts and funding accounts.,en,English,2
e95da1098b,"Возможно, они не самые умные люди в мире. Но они добрые люди, которые обращают внимание на людей, которые действительно хотят учиться","Они не только обладают выдающимися способностями, но и презирают тех, кто много учится.",ru,Russian,2
72108ce72a,"Every August, young women walk with light sticks and climb a cliff about nine meters (30 feet) and pray for good husbands.",Women neither burn chin bars nor pray on a rock.,en,English,2
d693d2d2d0,Потому что вас не волнуют издевательства со стороны десятилетних профессионалов.,Дети десяти лет полудрагоценны.,ru,Russian,2
1bda6ba682,"Yes, I think that's true, that certainly makes them feel like foreigners but like returning to government interests, they have a lot of tax benefits.","They certainly feel included, but they do not have any tax relief.",en,English,2
2ec4d9733b,"Since showing a few silent films in some small art theaters, he hasn't even seen photos of such things.",He watches silent movies every Saturday.,en,English,1
e3304ba682,"In the other group, the Broncos defeated the New York Jets.",The Broncos defeated the New York Jets.,en,English,0
17d3589e3b,"In addition, disappointing earnings reports from Intel and other blue-chip companies over the past two weeks have led to an incident that has led investors to question the value of their entire portfolio.",Disappointing earnings report from the intelligence service.,en,English,0
7a1a5b9796,和别人一起，我们和一些朋友们一起来了个母亲节外出，他们轮流做,这是父亲节，Ellen总是不会忘记。,zh,Chinese,2
c84833768d,Eligible individuals and rules that apply if the state does not significantly enforce legal requirements.,The rules are subject to the message.,en,English,1
c0d4548d20,Around 566 BC Born as Prince Siddha Gautama in the salt grove in Lumbini (Above the Nepal border),Siddharth Gautam was born in a house.,en,English,2
bc6c45e329,San'doro's blood flowed blade blade into another Stark's arm.,Stark was happy that San'doro was dying.,en,English,1
24cd7991d5,"Small boats are found here with plenty of crayfish, fresh fish and eels, and housewives ask fishermen to weigh their choice on a rudimentary scale.","Fisherman fish crayfish, fresh fish and eels.",en,English,0
db3fce834b,life in prison then he's available for forgiveness if it's life and day then it's not suitable for forgiveness so you know let's get rid of BSing and the system,This system is fair and he will get the punishment he deserves without parole.,en,English,1
61d1f0b8b9,"Овладяването на фалшивите убеждения показва, че децата виждат убежденията като обяснения, а не просто реакции на реалността.",Децата виждат вярванията като обяснения на реални неща.,bg,Bulgarian,0
2188315f0f,Ramses II did not build it out of stone but carved it into the rocks of the Nile Valley at a distance of about 7 km from the Sudanese border in the ancient land of Nubia.,Ramses II ordered it to be made of stone and not to be carved into a cliff.,en,English,2
0de0ef9e53,"The bridge would work for a very short time, but the current is not a clear defense.",There were too many enemies to use the bridge for a long time.,en,English,1
893a3f8410,"Four years later, Clinton learned to avoid being inappropriate.","Four years later, Clinton understands what a president looks like.",en,English,0
00f91cc6ab,只有盎格鲁社区更容易同化的新教学校接受他们的孩子，东欧犹太人已经毕业于富有的Westmount或再次移民到多伦多。,社区其他人不想要犹太人。,zh,Chinese,1
42dd119e7f,"Luxuriously furnished and decorated, with much original period furniture, the rooms are used for ceremonies, visits by foreign dignitaries and EU meetings.",The rooms are grand and formal and used for elegant events.,en,English,0
5fb2b13161,"Yes, I think they are overwhelmed by the many small problems that may erupt from people with special interests you know",They have about 300 issues to deal with.,en,English,1
3629b3e164,"Although claims data provides the most accurate information about health care use, it is important to ensure adequate follow-up to obtain information from patients’ self-reports, as many people do not report alcohol-related incidents to insurance companies.",Insurance companies want to reduce medical payments by following up to make sure the patient was upfront at the time of the accident and that poisoning can result in the rejection of a medical expense claim.,en,English,1
102404b88f,The church has a Baroque position for further elaboration.,The church has an old and beautiful baroque pulpit to preach.,en,English,1
a711959270,"Несколько героев Теджано, таких как Грегорио Кортез, Хуан Кортина и Катарино Гарса, увековечили себя из-за их столкновения с техасскими рейнджерами.","Хуан Кортина возглавил группу, которая столкнулась с техасскими рейнджерами.",ru,Russian,1
f2864c8431,"Хотя я не могу спутать происхождение Хендриксона с лошадиной широтой, чтобы отдать ему должное, он лишь скопировал этимологию из других источников, включая OED.",Я не согласен с Хендерсоном относительно начала спокойной широты этой зоны.,ru,Russian,0
13ff398589,yeah and do i really mean it uh,This is correct.,en,English,0
273f891c83,"He was quite Titanic in character. """,It was very calm.,en,English,2
68381e0978,"ABD Nüfus Sayım Bürosu, 1990 nüfus sayımı ve konut verilerini 5 haneli posta kodlarını kullanarak gruplandırmıştır.","1990 nüfus sayımında, nüfus ve konutlar için toplanan veriler Posta Koduna göre derlendi.",tr,Turkish,0
2bd4a39329,Environmentalists sometimes attack religion to promote human domination of the natural world.,Environmentalists have never attacked religion.,en,English,2
bb40656004,"Chà, họ thậm chí không đúc nhôm, họ chỉ nhấn nhôm",Chúng được làm bằng kim loại rẻ tiền.,vi,Vietnamese,0
bc053c5ff6,But even managers trying to stay alert to these forces often collect their information anecdotally or informally.,Administrators often collect their information inadvertently or unofficially.,en,English,0
4701bff93b,"Fray's hostility to hostile, rude, and spirited exchanges suffered a serious beating in the hands of the Reading thread.",Fry is known to be friendly and gentle.,en,English,2
f9a7840627,"Unfortunately, the vandals removed all the magnificent treasures in the tomb, but the gentle beauty of roses and poppies remained on the rich agate, green crystal, canalinite and various agate inlaid gems.",The barbarians are kind enough to stay buried in the stone.,en,English,0
de68d287d5,"She exchanged an empty life for a high life and tried to understand all her shortcomings, to reveal her capabilities.",He chose to live an empty life.,en,English,2
18a4e11f4e,The committee intends to consult the LSC with relevant stakeholders when drawing up this proposal.,The Committee does not encourage the LSC to consult with anyone involved.,en,English,2
ced143d2d1,The following are examples of teams being used in agency initiatives that we reviewed.,We didn't check how to use the team in the plan.,en,English,2
a5b7147912,"If the business collected did not transfer any barter income to ordinary money or other judicial persons, then that amount would be considered a retention activity by the business collected.",No revenue exchange to General Mills.,en,English,2
